,text,emotions,score
311,"That New Zealanders continue to be generous, and that it's more important than ever to retain your presence in the market",neutral,0.9113926887512207
312,"It's reinforced the importance of communication: with team members, supporters and our community",approval,0.8649186491966248
313,People are social beings and require contact with each other and the opportunity to participate in activities they enjoy to stay physically and mentally well.,joy,0.7448173761367798
314,That a community knows their own community well. If funding or resources was filtered to grass roots groups/NGOs we would not be needing to do Post COVID planning to try and access funds now. We would have already set up systems already by now,neutral,0.964078962802887
315,How to provide IT solutions that are easy for the disabled to understand,neutral,0.8407221436500549
316,There is an appetite to adjust rapidly to the changing needs of our communities.,approval,0.8565787076950073
317,That in low times communities come together.,approval,0.8148789405822754
318,"That without Government support there would have been ""collapse"" of the organization and indeed the whole country.",disappointment,0.5379170179367065
319,self care staff care client care a stronger leadership from the Board of Trustees,approval,0.6285199522972107
320,Need for flexibility and work to meet the needs of the clients we serve.,desire,0.791607141494751
321,How quickly our lives can be impacted from outside influences,neutral,0.5668741464614868
322,"Our business continuity plan was not sufficiently well defined for a Pandemic event like this, however it gave us a good base from which to start our crisis management. It needs to be reviewed and revised.",disapproval,0.7630232572555542
323,That the community and volunteer sector has been heavily relied on during the pandemic. This is the most underfunded sector and needs to be re-set by government. Critical services are being supplied by volunteers and this needs to be recognised at the highest level.,approval,0.8513695597648621
324,Being flexible and looking for alternate ways of doing things that serve our people.,approval,0.9491152763366699
325,How valuable the work we have done over the last two decades for these times,admiration,0.9221653342247009
326,resilience,neutral,0.9934021830558777
327,"New ways of connecting our mentors, families and mentees",neutral,0.9770870804786682
328,How amazing our team is. Great people who really care' Our limited understanding of new technology,admiration,0.9947413206100464
329,"That appropriately skilled, dedicated staff are key to adapting and putting in the hard yards to get results for the new normal. They now need to be supported for the long term so that they continue the good work and keep up their own health and well-being while delivering a large programme.",approval,0.9243804216384888
330,That our sector is very well placed to innovate and collaborate and deliver best outcomes to our communities. We just need space and resources to promote innovation and support change.,desire,0.7539184093475342
331,There was absolutely nothing our organisation could do during Levels 2 to 4 through the lockdown. Our executive used this time to complete compliance.,neutral,0.9506400227546692
332,"That we have to adapt to a new Normal, learning change is not a bad thing.",approval,0.9591858983039856
333,"That what we do is valued, even if people aren't willing to pay for it.",approval,0.6924995183944702
334,that we can change the way we do things and still have an impact and work with in our values,neutral,0.8339388370513916
335,Flexibility and capability of changes in the workplace.,neutral,0.9908636212348938
336,That community organisations have met the needs of people in need,approval,0.9873129725456238
337,We are agile,neutral,0.9982189536094666
338,Need for current information about household/resident population in the community to identify quickly the vulnerable in an emergency,curiosity,0.5907434821128845
339,It has been good to embrace the online opportunities - and without running fundraising events has allowed us a little more time to talk to our families and look at new ways we can help them.,approval,0.7950402498245239
340,"Although the Government relies heavily on the NGO sector for health and social services to keep running, this reliance is not supported financially. I have learned that our organisation is one of many receiving very little or no support at all from Government.",realization,0.8000094890594482
341,That people don't like change. That it takes time and you've got to bring everyone with you. Sometimes you just have to slow down and listen and wait. That people need support to change. That where there is a will there is usually a way. That we need to go beyond our four walls and connect with people where ever they are.,approval,0.6504338979721069
342,That we need to expand and consolidate our operations under 1 roof. This will make us operate more efficiently,approval,0.9907802939414978
343,Our supporters are fabulous and were just waiting to be asked to help. We have a strong team with a supportive culture and that is what gets us through.,admiration,0.9935299754142761
344,The resilience of most people to dig deep and remain contained,neutral,0.6066710352897644
345,"More important than the success of our activities, is that each person who is touch feels supported. Also, that if people don't have purpose or routine they become listless, bored, and sad.",caring,0.7279762625694275
346,To not get despondent but to look at other ways to work differently,disappointment,0.6378140449523926
347,Managers of small organisations do too much. There is not enough skill in the staff of small organisations. Services tend to employ people who are vulnerable in a crisis and this is a threat to service delivery in times of need if not managed well.,disapproval,0.8457739949226379
348,That we are a smallish community but we can work together for the common good,approval,0.9955944418907166
349,sadness,sadness,0.8281846642494202
350,To focus on our core service and not let distractions get in the way,neutral,0.3468100428581238
351,"That Council funding is a significant risk and that risk needs to be spread among a variety of funding options to avoid a similar situation arising in future. Also whether our business model, which has operated since 1977, remains viable.",confusion,0.651007890701294
352,"I have networked with more people during COVID-19 lockdown than I was able to prior to lockdown. Our agency has grown in terms of our ability to communicate both within the agency (it's often difficult to meet with casual staff), across government departments, with local organisations as well as with other providers in our same sector.",approval,0.8186468482017517
353,Appreciation of what we had,admiration,0.7440882325172424
354,Good family time and relationships,joy,0.5074880719184875
355,"Effective and timely communication is key - to stakeholders, to community, to end users, to staff. Having a collective of knowledgeable and experienced CEO's to bounce ideas from during this time was invaluable. Importance of having adequate reserves and a policy around how its built and how its used",approval,0.9110257029533386
356,"People People People, Going back to our core services and connecting with people . Remembering why the Trust was started and the values we hold are as true today as they were 27 years ago. Families are resilient to the impact of COVID if supported emotionally and practically and connected to one another for support. Value staff to ensure burnout and exhaustion is contained so better able to support those in our community. Be kind and look after one another",caring,0.9380680918693542
357,"The importance of a good business continuity plan - We had recently spent considerable time on developing our business continuity plan, which evidently was time well spent.",admiration,0.8157046437263489
358,How much we love our garden plots,love,0.9385737776756287
359,Having reserve funding,neutral,0.9839252233505249
360,"We live in a wonderful caring community. Communication and collaboration is very important to get the best outcomes from a people and fiscal perspective, as it is to develop resilience in our community so in the event of adversity people are better equipped. Having holistic services to help empower people and having adequate food and housing as a basic need fulfilled and achievable for all in our community.",admiration,0.889007031917572
361,Patience.,neutral,0.9981845021247864
362,"Every cloud has a silver lining, there are always opportunities out of adversity.",optimism,0.9913158416748047
363,Resilience,neutral,0.9898450374603271
364,"Zoom - to see people to discuss and plan much better than emails circulating where misunderstandings can take place, also the length of time responses come in collating them and then information distribution.",neutral,0.7914446592330933
365,"We can change and change quickly if we need to AND people are still extraordinarily supportive, even in tough times",approval,0.6929952502250671
366,"Maintaining good relationships and care of our Executive and members saw clever, flexible work using on-line and social media. Infant and young children's emotional health and well-being continues to be forgotten.",neutral,0.8811392784118652
367,"The importance of having a long-term goal of sustainability and not being focused on being solely volunteer run. Having a formal employee has allowed access to the wage subsidy which then allows more funding to be used for our main purpose. Without formal structures, help like this would be harder to come by.",neutral,0.4670945107936859
368,The need for long term planning,approval,0.9361976385116577
369,"Nothing has really changed for us, we have just kept doing what we do.",neutral,0.2967938482761383
370,To find out which organisations are delivering essential and important not-for-profit services within the region and the extent of their reach and skill set,curiosity,0.9206505417823792
371,Prior to lockdown we were operating unsustainably in work hours needed to keep going. The break gave us time to rest and regroup and come back refreshed and determined not to over work again. We are well stocked now as we all worked at product making over lockdown and have caught up with demand.,approval,0.6251857280731201
372,"That people are very resourceful when they need to be. Our organisation is based on reciprocal support - people giving and receiving services and support from each other. This has huge benefits compared to a more charitable model - it is very disempowering when people feel they are always taking and are not contributing. The COVID experience has reinforced the value of reciprocity and facilitating a sense of contribution and value - people want to help, not always to be on the end of charity.",disapproval,0.738927960395813
373,Collaboration and avoiding duplication of services is key. We feel very privileged to be part of two excellent welfare groups who have worked very well together with one clear focus - the welfare of those in our community.,admiration,0.9819961786270142
374,That some volunteers will go the extra mile and others won't. We need younger volunteers who aren't restricted by the over 70 rulings.,desire,0.6821343302726746
375,being prepared to change and do things differently,optimism,0.8406822085380554
376,We're a collective and agreement is sometimes impossible. We have had reinforced that we all have our strengths and we need to know what they are and utilise them..,approval,0.6956587433815002
377,Our volunteers are our family and they are affected by being unable to volunteer,sadness,0.9760977029800415
378,Lack of flexibility of staff and some volunteers - not wanting to embrace change - nervous about that,disapproval,0.39156514406204224
379,Using new technologies,neutral,0.9431080222129822
380,Forced change can create opportunities.,neutral,0.6832449436187744
381,"Need for clear, concise and regular communication from us and also to us from key stakeholders.",desire,0.7957510948181152
382,"Base any changes on the most current information from the official providers (I.e., government departments) rather than social media threads and allow time for parent organisations to do their homework first.",neutral,0.9977941513061523
383,That staff can work remotely and don't need to work from office. Client meetings by phone are okay but face to face meetings are better.,approval,0.804848313331604
384,"To be adaptable. People come before work, making sure your team is doing OK before pressuring them to complete tasks remotely",neutral,0.7432525753974915
385,Teaching on line (growth in ICT skills and practical use) has been the biggest growth for staff. Teaching and learning in new ways.,approval,0.8987232446670532
386,Hard to work from home in a predominantly face to face job!,realization,0.3196655213832855
387,Reminder that people experience things differently,neutral,0.9954648613929749
388,Never assume how an individual will respond to change,optimism,0.8926903605461121
389,we made decisions quickly.,approval,0.5532402992248535
390,"To adapt to the changes, which as an organisation we have done very well. The next step of defining how the office will work going forward, with staff looking to split their week with some working at home and some in the office. The new normal!",approval,0.9040390253067017
391,"Be bold, have a strong voice and work collectively to support each other and the purpose to which we are all working towards.",caring,0.5502241253852844
392,That our organisation is flexible and resilient.,neutral,0.9594789147377014
393,The importance of face to face contact and how our members value the service we give,desire,0.6404103636741638
394,That with some thought and planning we can still keep serving our community to our best ability,approval,0.9921263456344604
395,"He aha te mea nui o te ao? He tāngata, he tāngata, he tāngata.",neutral,0.9778974652290344
396,confirming how resilient community providers are,neutral,0.9850814938545227
397,we have to be resourced to work remotely in the digital world,approval,0.6466273069381714
398,Strong ties with local authorities,approval,0.7283359169960022
399,How critical digital technology and internet capacity is in connecting with our audience and with being able to undertake our day to day work.,approval,0.9845873117446899
400,Support local people and organisations,neutral,0.9824532270431519
401,"The mental well-being of people is very important and ensuring organisations like ours is available to assist in enhancing community activities, will help with the feeling of togetherness and help decrease anxiety.",caring,0.6234269738197327
402,Funding support has focused on employed staff but has neglected to fund organisations that only have volunteers.,disapproval,0.609870433807373
403,To have some financial reserves for unexpected occurrences such as COVID-19 has presented.,approval,0.8544939160346985
404,That being an independent organisation allows us to be more agile and change and adapt quickly,neutral,0.7977963089942932
405,"Urgency, accuracy and streamlined communication",neutral,0.9891945123672485
406,how close to closing we are,curiosity,0.715690016746521
407,How to be more efficient at an operational level.,neutral,0.4463481307029724
408,Our organisation is small but a much needed service. We do fill in the gaps in our community.,approval,0.91948401927948
409,How resilient our community is. The need to have the key community stakeholders working and communicating together. The need to find an easy way of tracking & documenting key communication,admiration,0.4523041844367981
410,"To be prepared for any event, back up plans!",neutral,0.7263662815093994
411,importance of agility and ability to pivot business models understanding of mental health impact of COVID-19,neutral,0.9965696334838867
412,That the live performance industry can suddenly stop with all the time spent rehearsing shows lost. Many volunteer hours essentially wasted. For many huge financial loss.,disappointment,0.8357128500938416
413,There are many organisations doing similar activities to support communities - its been great to see some new collaborations happening to pull people together,admiration,0.8852335810661316
414,The interconnectedness of humanity,neutral,0.9950012564659119
415,Everything can change in an instant. We need better digital communication with our members.,approval,0.8795753121376038
416,Keep connected with community,neutral,0.8947188854217529
417,Learning what others are doing in the community,curiosity,0.8446723818778992
418,That things can change very quickly and be completely outside your control.,neutral,0.8767354488372803
419,Effective communication Planning Understanding civil defence Strengthening our Hapu and Iwi Relationships Leading skulls to control risk of Covid19,neutral,0.96708083152771
420,That networks and umbrella groups are essential and we have relied heavily on them during the response.,approval,0.9061251878738403
421,That people and colleagues have remarkable resilience and that new ideas and proposals are being generated in a time when stress has forced really great initiatives.,admiration,0.9935686588287354
422,That we have been able to continue the service from our homes by combining our national resources and with excellent input from our National Executive.,admiration,0.9804244637489319
423,How important our work is for our community but how vulnerable out Trust is to staying viable. How much admin is required to run a Trust whether big or small and this all costs. How reliant we are on the volunteer hours to run a very robust trust structure. We were already in the process of trimming and becoming more sustainable before this happened.,disappointment,0.6107202172279358
424,Adapting to change,realization,0.7152995467185974
425,Nimbleness and flexibility are key,neutral,0.9131520390510559
426,that we can do it,optimism,0.9718332290649414
427,after any crisis there is greater opportunity,optimism,0.9814159870147705
428,"After earthquakes, shootings etc it is good to be reminded that our whānau and rangatahi are often far more resilient than they are given credit for. Whānau really enjoyed the opportunity to engage with their kids around education and many of our rangatahi enjoyed working from home, at their pace, they felt that they got more teaching and 1:1 support and had greater ownership of their learning. Whānau who we had been working with prior to lockdown managed very well (out of 300 we were engaged with on a daily basis less than 10 reported concerns). Schools that new their local community managed to engage far better with all their students. As a generalisation it seemed that our Decile 1-3 schools made the adjustment more easily and were far more agile and pragmatic",joy,0.775787353515625
429,"It is crucial to build relationships before you need them. Whatever the problem, community is the answer. Being local is key.",approval,0.7705987691879272
430,"With good strong leadership, collaboration and government support allowing flexibility such as redeployment of staff we can manage whatever crisis comes our way.",approval,0.9743762612342834
431,That we are very adaptable as an organisation but we need to support staff in new ways of working.,approval,0.9826653003692627
432,How volunteers work together well,admiration,0.929459273815155
433,The necessity of a strong chain of command,approval,0.7541032433509827
434,That we can be flexible and adapt to challenges.,neutral,0.9861136078834534
435,Taking a step back at what we’re doing. Also provide activities once levels were reduced to get people out and about,neutral,0.9902640581130981
436,The value of being able to have staff out in the field (usually building based) to maintain connections with service users.,neutral,0.9308728575706482
437,That we are adaptable and can make changes swiftly,neutral,0.9190554618835449
438,That as a nation we can overcome any crisis that may come our way,optimism,0.9817266464233398
439,Keep focused and don't be distracted on the end goal/community outcomes that you are delivering. The journey has changed not the destination.,caring,0.9874990582466125
440,"Remain calm, roll with the punches, don't be afraid to test something new out quickly (and be prepared to learn from the outcome), keep at it/be resilient and determined, be agile, keep talking to people/other organisations, build partnerships, enjoy the sense of community, incorporate some fun in your life, enjoy being alone.",caring,0.9474210143089294
441,We are resilient,neutral,0.9780493378639221
442,"Surprise at how many clients were unable to or chose not to engage, continue their Counselling/Therapy .",surprise,0.5348320007324219
443,"We are a very strong, resourceful community",admiration,0.9781394600868225
444,"We can care for each other using our words but as for helping people pay their petrol/electricity/food we can't, nor can we come together as a community to emotional support our people who are burying loved ones.",neutral,0.3630766272544861
445,How agile and capable our workforce is. How swiftly people learn That in a global crisis our clients got attended too and followed up at agreed or as identified as required.,admiration,0.5861932039260864
446,Focusing on the well-being of people,caring,0.9561336636543274
447,To remain positive and encourage those in the organisation,approval,0.4592258930206299
448,:Leadership - been a great learning curve as a CEO. It has also highlighted the positives of working in this sector and what happens what can be accomplished when you have a strong purpose and strong values that your team believes in.,admiration,0.9907751679420471
449,How the NFP sector is the only sector with reach into and knowledge of the community. This is very valuable information. The public sector in future must work with us.,approval,0.5906736850738525
450,How valuable relationships with other organizations are,neutral,0.6396793723106384
451,That we can continue to provide support to our members and survive.,neutral,0.5869420170783997
452,The realisation that our community value what we do. The importance of seed money to help us absorb a situation such as this.,approval,0.6209543347358704
453,"how awesome communities come together to look out for each other with little help. How quickly government are able to respond, in contrast to how slow anything happens for all the main social/health determinants when not driven by a global agenda",admiration,0.9936062097549438
454,"Patience, kindness and the art of foraging",neutral,0.9898719191551208
455,That we have a strong community base who volunteers to supports others - when a specific task is identified,admiration,0.8723646402359009
456,People want to ride their cycles.,neutral,0.9913582801818848
457,Resilience - and the wide range of how people coped. Some wonderful leadership skills emerged from people and equally others struggled,admiration,0.9934391379356384
458,Our school community is very well connected digitally and that the vast majority of children came through the lockdown very well.,neutral,0.5071185231208801
459,working remotely works for office staff,neutral,0.9404623508453369
460,How to keep participants connected with virtual events.,curiosity,0.4970974624156952
461,The ability to be more flexible in our service delivery. This has not been possible under our current contracts.,neutral,0.7093327045440674
462,That the charitable trust model of always applying for funding doesn’t work for us or our organisation. That we are more innovative and creative and should be engaging another model to drive us into the future,disapproval,0.9519163966178894
463,We can meet on line a lot of the time and save on travel costs,approval,0.9729529023170471
464,Technology is key and to keep up-skilling in this area Keep your relationships,neutral,0.7976390719413757
465,So important to put money aside for a rainy day,caring,0.9394599795341492
466,Plan ahead. Be brave and lead other to be brave,caring,0.8008294701576233
467,Communication during change management is critical esp. When no policy or protocols around unforeseen events,approval,0.5922638773918152
468,"Change in communication methods, reliance on funding that was always taken for granted but now not available",realization,0.9573388695716858
469,There is always a Plan B.,neutral,0.9968661665916443
470,Flexibility,neutral,0.997458279132843
471,To have a back up plan financially should COVID 19 strike again,neutral,0.9882758259773254
472,If something is about individual human health then everything else is regarded as secondary - even when it is ultimately more important for human health. We can act very effectively collectively if we really want to: it is making individuals understand what is actually important that is difficult.,realization,0.7580378651618958
473,Following every news broadcast looking for information that could assist our group.,optimism,0.3116222620010376
474,The financial fragility of our and other sectors in NZ. Also the importance of people to any organisation/business.,neutral,0.9835889339447021
475,"How to be resourceful, funding new ways of working, becoming more comfortable with technology",approval,0.9271973967552185
476,"That we are resilient and can adapt super quick when needed and that we can all work in different ways. It made us think outside the square, as to how to deliver some services.",approval,0.6121417880058289
477,"We have formed a network of like organisations, and have learned the benefits of sharing our knowledge, experiences and skill.",approval,0.9922252893447876
478,"Take more time for ourselves and smell the roses. Also, that when it comes down to it, humanity can stop. It was extraordinary to smell fresh air and live in a quieter ambiance. This global pause was a massive event - historically speaking.",admiration,0.9401345252990723
479,There is no substitute for face-to-face contact with volunteers and members. Communication is key.,approval,0.8893336653709412
480,Clear communication to our volunteers when we were un-operational during Alert Level 4 and Alert Level 3.,neutral,0.9664430618286133
481,We already knew but $$$ is a big driver for change - but so is national policy and the way we live/operate/work,approval,0.8422824144363403
482,understanding,neutral,0.9707039594650269
483,patience and kindness,neutral,0.9924365878105164
484,Do not touch the investments if possible,caring,0.8904790282249451
485,community,neutral,0.9888768792152405
486,Online communications systems such as zoom,neutral,0.9975444674491882
487,"Operational costs are our BIGGEST worry, we can run classes to cover contractors but we can not cover our management and accounts costs if we don't have funding",fear,0.8900616765022278
488,control the controllables it is what it is embrace change and value your team,approval,0.5142460465431213
489,That humans are remarkably adaptive and resourceful when they need to be,gratitude,0.6388915181159973
490,We have very committed staff.,approval,0.9200266599655151
491,mastering online meeting technology and appropriate etiquette,approval,0.847100555896759
492,Collaboration is key to the sustainability of the not-for-profit sector. Too many charities rely on unsustainable revenue streams and there are too many of us doing similar things.,neutral,0.3507221043109894
493,"We need to be agile, flexible and responsive. We need to embrace new ways of delivering our services and find opportunities to collaborate with other organisations. A silver lining of COVID-19 has been the immense increase in networking and collaboration and we need to continue this momentum.",approval,0.9810081124305725
494,be opened minded and flexible as everything is liquid from day to day.,neutral,0.9719964265823364
495,By focusing on our staff we have managed to maintain morale which has been extremely helpful as we've got going again.,approval,0.9751536250114441
496,Move quickly and provide services that people want access to in a crisis like this,caring,0.9525368213653564
497,"We don't have to be together physically to provide support, but it is a very important component of our network. Online chats can only go so far.",approval,0.8393147587776184
498,working with minimal face to face help.,neutral,0.9327496886253357
499,That connecting with people was really important through COVID. That being able to connect online or by face-with the social distancing was really important,approval,0.9734517931938171
500,That many today’s seniors people have been seriously disadvantaged with regard to communication technology education. They have been left to flounder for many years without serious government thought to its impact on them,neutral,0.7376499176025391
501,Our staff need more time to be able to spend with their own families.,joy,0.9000965356826782
502,Be Kind and patient.Get back to core values,caring,0.49562910199165344
503,Zoom can be a more efficient quicker way to get things done.,neutral,0.5834997296333313
504,Adapting service delivery.,neutral,0.9868530035018921
505,"New Zealand is a good place to live, and this Government cars about its people",approval,0.9337384104728699
506,that looking after your staff is worth it!! taking care of mental health and extended staff whanau :),caring,0.8539174795150757
507,"Awareness of following recommended procedures to stay healthy, and patience.",approval,0.4779585897922516
508,that technology is our friend,neutral,0.8721640110015869
509,Community connection is what is left when the world breaks down.,neutral,0.707362949848175
510,The amount of surveys and zoom meetings memberships organisation held was off the chart,neutral,0.9949944019317627
511,to be flexible as an organisation.,neutral,0.9940348267555237
512,To make decisions and to move fast.,neutral,0.9968823194503784
513,There has been a leap forward in use of technology. Being able to conduct business virtually has saved money and made working from home a possibility. For doctors appointments these can now be done virtually with online consultations being rapidly adopted which helps people to remain engaged in care. Social isolation and disregard for peoples mental health is widespread.,approval,0.9591915607452393
514,That Governance do not understand their responsibilities and are very hesitant to step up.,disappointment,0.648687481880188
515,Organisations in our sector came together and provided for the needs of our community.,approval,0.764221727848053
516,We deliver in a time of crisis for at risk and vulnerable people in our region.,approval,0.8835470676422119
517,importance of our work,neutral,0.9567797780036926
518,"The importance of supporting the team and being open and communicating clearly, quickly and honestly.",caring,0.8603551983833313
519,The need to have a efficient online system with all staff skilled in using it.,neutral,0.4023723900318146
520,Refresh,neutral,0.9874064326286316
521,I think regular communication with staff and our parents has been important. We have a great team that has been strengthened by working through this together.,admiration,0.9908952713012695
522,"Don't put all your eggs in one funding basket. Strategy is important, and focus on your impact more than anything.",caring,0.7776962518692017
523,We can delay a show and come back strong.,optimism,0.5263402462005615
524,"Value of great weather during lockdown. Regular contact via phone with our members to reduce their isolation, Older people often don't ask for help",approval,0.6622893810272217
525,More research is needed,approval,0.8107081651687622
526,Ability to operate remotely,neutral,0.991932213306427
527,"The importance of what we do, and the need for more support for what we do, also the importance of community",optimism,0.4896155595779419
528,How nimble our organisation is to implement chance,neutral,0.993880033493042
529,Safe Care and respect others,neutral,0.9821772575378418
530,"That New Zealanders are reasonable, informed and considerate people in general. The importance of setting the Reserve up with a war-chest for future hard times and setting it up to be financially self sustainable.",admiration,0.8372073769569397
531,be kind,caring,0.9503719210624695
532,"We are resilient, we have a great team",admiration,0.9526900053024292
533,to be agile and responsive in different ways,neutral,0.9927105903625488
534,We are determined!,optimism,0.874607503414154
535,People are resilient,neutral,0.9647595882415771
536,We had invested in technology and had our pandemic plan in place so going into lockdown was an easy process. We were as prepared as we could be so our service and support to our clients continued uninterrupted.,approval,0.8563598394393921
537,"As an organisation we know that irrespective of what is happening on a community or global scale, the immediate and urgent needs of families of children with complex developmental delays and disabilities remains and continues, and as an early intervention provider we have a duty of care and obligation to navigate any and all circumstances to provide a quality and continuity of care to those in our community.",approval,0.9622666835784912
538,"A huge positive of a community coming together, people are resilient and willing to offer their assistance where needed. This will however have long term effects for some people and we need to be mindful of that and continue to plan for 12-18 months time minimal.",approval,0.5366976261138916
539,"How much we need to work as collectives, and how well we actually can",curiosity,0.5494059324264526
540,"The need for clarity of purpose and action, agility and empathy",desire,0.8675779104232788
541,The over demanding expectation of some looking for a Government hand out.,neutral,0.9777480363845825
542,Taking care of ourselves keeping in touch with family and members,caring,0.9323011636734009
543,Address the issues promptly and calmly. Proactively plan for varying scenarios and fully involve all staff. the process of planning creates new ideas and creates transparency,approval,0.9751011729240417
544,That the public will not support many arts-related organisations in a digital context e.g. people will pay tickets for a gig but won't pay even $1 to watch a live stream - public perception of the value of the arts in a digital platform is that it not worth paying for :(,disapproval,0.9451050758361816
545,Zoom meetings and connecting digitally in general.,neutral,0.9979536533355713
546,Adaptability of our personnel,neutral,0.9973835349082947
547,Importance of making personal contact with members,neutral,0.9775236248970032
548,The we are flexible and can make changes when pushed to do so.,neutral,0.9593701362609863
549,How fragile funds are,curiosity,0.7747266292572021
550,"Focus on the controllables, and break it down into bite-sized pieces",caring,0.9541493058204651
551,that people and families are so vulnerable. That the media was instilling fear of the unknown into people. that most families enjoyed being together and discovering each other. Children had their working parents all to themselves. many learnt to work happily from home.,joy,0.974373996257782
552,"Less need for offices, working by remote can work, can have meetings with officials by remote, and less need to travel to meetings. Zoom works better than Skype - but both have improved, and there are other tools.",approval,0.9605113863945007
553,Sustainability and more resources to continue our services.,neutral,0.9922001957893372
554,Those who hire our cottage appreciate the facility.,admiration,0.9935266971588135
555,COVID has highlighted the gaps in Government services and exposed the generosity in the wider community.,neutral,0.9067923426628113
556,Fragility of performing arts.,neutral,0.9921290874481201
557,Creative Engagement / dependence during lockdown,neutral,0.9945541620254517
558,Communication via virtual means with staff and staff with clients,neutral,0.9980592131614685
559,That much can be done /achieved with less than we thought,neutral,0.35639774799346924
560,That volunteers are regularly undervalued but in times of need their work gets more of the recognition it deserves,admiration,0.8535869717597961
561,Keep focused. Make decisions quickly and communicate then to governance and staff decisively. keep positive and aggressive and operate within the laws.,caring,0.752447247505188
562,"We have been able to support groups and volunteers at a time when they really needed it. We quickly adapted and provided daily updates, webinars and phone calls to support groups and volunteers. We increased online training. Groups enjoyed connecting by Zoom after they had seen how to do it.",joy,0.8021782040596008
563,The ability to collaborate and strengthen organisational relationships.,approval,0.6872046589851379
564,"The hiring of venues is a very competitive market, we need to be affordable to attract customers but not so cheap that we cannot fund our overall maintenance. We need to aggressively market our Centre.",approval,0.4631524085998535
565,That it's OK to ask for help. People vary in their response to situations and it's been a reminder that humans need to be kind to each other.,approval,0.9870797991752625
566,Connection and collaboration is vital for an investment for our future well-being as a society. Silos don't work and offering the loudest voice the support is not helpful as vulnerable people are often quietly suffering,approval,0.9892299771308899
567,connecting with clients and staff to ensure their well-being more needed in pandemic planning,caring,0.7371270656585693
568,"that we are all here to help take care of one another and that its important we try to continue to support locals and the community we live in, until people can find new jobs.",caring,0.9588067531585693
569,That there are ways to communicate that don't involve face to face contact,neutral,0.9149259328842163
570,Having the flexibility to work with the strengths of staff and trusting staff. Looking forward to taking the best of what we have learnt and the best of what we traditionally have done and making a better future for clients and staff.,approval,0.8982037901878357
571,Value of personal contact,neutral,0.9949262142181396
572,Knowledge of organisations within our community who have an appreciation of community needs,realization,0.41620033979415894
573,"This has not really been a time of learning for us, we have been very anxious for the people we support",nervousness,0.6416229605674744
574,How resilient people are and how much they value our organisation/service.,neutral,0.9320184588432312
575,"To not be too reactive at the surface-level, even though it is human nature. My key learning over this period has been to ensure we step back and look at the bigger picture.",realization,0.4929952621459961
576,Something good still comes out of serious situations like we are facing.,approval,0.7366214990615845
577,"Patients, working through,",neutral,0.9975716471672058
578,"The importance of ""build back better"" - this is an opportunity for a reset.",neutral,0.6856638789176941
579,We are all in this together,approval,0.6019431948661804
580,How important it is for vulnerable older people to have face to face communication and support during a lockdown.,approval,0.7734858989715576
581,Reliance on community funding - Ability to adapt Better ways of working,approval,0.6571210026741028
582,How to move quickly to change our service provision e.g. staff moving to working from home and the move from meeting face to face to meeting online.,neutral,0.6423934102058411
583,Adopting new ways of doing staff,approval,0.9708887338638306
584,That communities need some form of creative expression and ways of celebrating their culture in order to cope in times of great upheaval.,approval,0.5574647188186646
585,"Under pressure, people can respond swiftly and effectively",approval,0.6012268662452698
586,The need to keep up to date with daily developments and to be flexible and adaptable in a constantly changing environment.,approval,0.9087218642234802
587,To work in a simple way and keep in mind what is important.,neutral,0.9929999113082886
588,Video-conferencing,neutral,0.9972788691520691
589,The value of working together The resilience of the sector the Agility of the sector - responded very quickly and effectively to a community need The lack of connection that civil defence has with the sector and their lack of understanding regarding how the sector works,approval,0.9363639950752258
590,Volunteer base needs to be diverse and include more than vulnerable people!,approval,0.9096428155899048
591,Making fast decisions,neutral,0.9970781803131104
592,accurate dissemination of information,neutral,0.4584393799304962
593,That many people are suffering and it will get worse. At a time when we are needed more than ever we are in a weakened position.,sadness,0.8376041650772095
594,Importance of being agile,neutral,0.9963446259498596
595,"Ensure our board and team are as engaged, supported, and feel as capable and confident as possible to address the challenges at hand. Stay connected and communicate regularly with our key partners and funders to understand and share the impacts of COVID.",approval,0.6029159426689148
596,Despite good intentions I've seen that 'collaborations' are often talked about but rarely evolve into true win-win relationships without some support from external organisations. Faster change could happen through mergers targeted at the right organisations and sectors - but won't work for all.,disappointment,0.3550804555416107
597,"community support within the sector, care and understanding",caring,0.5765717029571533
598,"Be kind, be patience and forgive ourselves for not being perfect. Just keep trying",caring,0.9638681411743164
599,Flexibility has been key to us and realising the importance of what we do for the mental health of our students. They are really missing meeting in real life,realization,0.9967945218086243
600,That we are able to respond quickly to new needs in the migrant community. That funders are very flexible if the trust you.,approval,0.5969774723052979
601,Increased IT experience and abilities,approval,0.6205124855041504
602,how much time it takes to keep up with all members. need staff.,realization,0.9879140257835388
603,Zoom,neutral,0.9978048205375671
604,That the service we provide is even more appreciated as with Hospice nobody dies alone.,admiration,0.9936589598655701
605,Funding,neutral,0.8977287411689758
606,"How much of our community remain isolated, regardless of the many ways of engagement we utilise.",confusion,0.5524533987045288
607,The community wants to volunteer and engage with conservation. Demands are still growing from the public but funding gets harder and harder.,desire,0.8058896064758301
608,How quickly people can come together and collaborate when there are one shared objective and the limitless potential of technology to support connecting our communities.,approval,0.9843117594718933
609,I always hugely valued our volunteers but after operating for 4 weeks without them and then another 2 weeks at 50% i have an even bigger appreciation for the work they do in our organisation.,admiration,0.9770841002464294
