,text,emotions,score
281,"Maintaining cash flow, retaining staff, trading back to surplus, finding alternate funding sources",neutral,0.9216282963752747
282,Global supply chain.,neutral,0.9918694496154785
283,Finding funding to repair an ageing building,approval,0.7701634764671326
284,Ensuring the hauora of the people we support,approval,0.9756843447685242
285,Getting organisations to think about their Volunteer especially how they can offer more ways of working and tell us about their Volunteer roles.,neutral,0.9854503870010376
286,"Funding, events, membership",neutral,0.9981184005737305
287,Co-designing new activities with our target audience ,approval,0.9093345999717712
288,"Our key priorities are to keep our members connected, informed and up to date. Hosting inclusive, relevant and informative network meetings, newsletter publications, radio broadcasts etc. Obtaining funding is an ongoing concern. Another concern is getting and retaining a board that is engaged and work well together.",approval,0.9266296625137329
289,Generating sustainable income to stay open so not reliant upon grants,neutral,0.7034350037574768
290,"Advocacy at all levels, awareness at all level & provide services at all level for the wellington region communities in Hearing Health.",approval,0.46036362648010254
291,Long term Housing especially for those who can't get out of motels. Family Violence Support for volunteers ,neutral,0.9839572906494141
292,"Funding to keep us afloat, accommodation with storage facilities, funding for capex",neutral,0.9429715275764465
293,"There is a clear view that we must “Rebuild Better” with a focus on health and wellbeing, creating sustainable jobs, a Just Transition approach to restructuring, workers having a better say on issues at work, and an active government strategy to address inequality",approval,0.970746636390686
294,Bit of a general question Procurement transparency under COVID,neutral,0.9958413243293762
295,"Sustainable funding streams, and how to support organisational growth.",neutral,0.6856563091278076
296,Larger providers squeezing the smaller organisation out of the market due to the re-tendering of disability support contracts. ,neutral,0.9803978800773621
297,"Is the community sector required in a political context of growing bureaucracy at both Central and Local Government, and the dependence on a charity model to carry wellbeing",neutral,0.9423812627792358
298,Maintaining the status quo,neutral,0.9980820417404175
