,text,emotions,score
130,Many of our members were slow to re-join our programmes after lock downs because of anxiety,approval,0.39645639061927795
131,It was hard not being able to organise events for our members and to find out face to face how they were coping. It was also hard to raise funds especially as fundraising sometimes relied on contact with the general public,disappointment,0.9606029987335205
132,"I think our volunteer community has come back stronger than ever and determined to meet the goals our board sets (in consultation with them of course). We are self-funding, 100% volunteer and working for the community. ",admiration,0.7059272527694702
133,"It is stressful booking meetings that require plane travel and accommodation, with the worry of passing through e.g., Auckland/airport/hotels at times of covid risk. Also, arrangements being cancelled owing to covid and the stress of retrieving precious funds via refunds, deposits etc, as well as the time it takes.",nervousness,0.7118852138519287
134,Volunteers look after the museum visitors during the weekly opening afternoon. For the volunteers this is an important time and seen as providing real value for visitors to the museum. The honorary curator takes the responsibility very seriously and makes a great contribution to the work of the museum. ,admiration,0.9942507743835449
135,"As we are dealing with the elderly and disabled, some of them, were reluctant to start associating with others at close proximity and preferred to stay at home. This is now not as obvious.",neutral,0.7364327311515808
136,Stressful but that covid,neutral,0.6169218420982361
137,"We implemented a 3-stage strategy as soon as we went into lockdown to help us focus. Strategy 1, which was very short term, was about member viability and looking at ways we could help them reduce costs. Strategy 2 was not so immediate and was about keeping members operating so that they could be ready for the recovery. Strategy 3 was longer term and about how the industry could be used to kickstart the economy. The sorts of support we provided changed as we worked through the strategies - from being there, supportive and encouraging (soft skills stuff), to more business oriented and factual. ",neutral,0.7727265357971191
138,"It has been hard trying to improve our programmes as you would in the normal run of things. So, a programme we were in the process of developing has stood still which can jeopardise its viability. The reason it has stood still is that we have had to devote voluntary time to other issues that originated with Covid. E.g., it took months to get a response from MSD about subsidising a potential administrators wage. By the time permission came though, they had decided to go somewhere else. That was a waste of our time, HR, consultants’ expenses etc.",realization,0.504660964012146
139,"A lot of work was put in to encourage members to attend meetings, but numbers were down.",realization,0.5319912433624268
140,We need to make it easier to have government be a part of the story in our communities financially ONLY ,approval,0.4616768956184387
141,"Housing, mental health needs have increased and organisations are struggling to provide the support needed - lack of funding, staff. ",sadness,0.6710496544837952
142,Nil,neutral,0.9799578785896301
143,Management self sufficient,neutral,0.9609827995300293
144,Staff are stressed and burning out. Loss of funding means loss of paid hours so more expected of them for less financial incentive. Burnout will be a result in the near future. ,disappointment,0.7040831446647644
145,The stress had been horrific this past 10 weeks. I cry often. The people I serve are in crisis. I am struggling not to bring work home. I am worried about suicide and other really serious consequences for the disabled people I serve,sadness,0.6292077302932739
146,Working with elderly they were slow to restart classes and were quite nervous to come out of their homes.,fear,0.6563464403152466
147,Manage Covid extremely well,neutral,0.5626413822174072
148,"I am proud of our iwi for closing our borders to protect our vulnerable people. I am also proud of the way we set up Hapū Response Teams to provide for all residents inside our boundaries, including non-Māori people we had no relationships with before Covid.",pride,0.9173300266265869
149,During the pandemic many local found our reserve as a place for wellbeing and recreation. Many are inspired by our efforts and find it a place to be proud of.,pride,0.9846333265304565
150,The restoring of connections once the pandemic lockdown had ended. Listening to their problems and putting ours down a bit in the mean time,approval,0.8486155271530151
151,"We made a priority of staff wellbeing. This has been of great benefit on our return. Similarly with students, while learning and completing assessments were important, making sure students were okay took priority.",admiration,0.7170642018318176
152,"We continued to operate the business remotely, we also picked up delivering essential items to our communities, so the workload on many of the able-bodied staff was huge. There was a very tired workforce on returning to work. The efforts continued long after our return.",neutral,0.9457233548164368
153,We had most of our IT in the cloud before Covid struck. This meant we could keep systems going. We implemented MS Teams for board meetings.,neutral,0.9811280965805054
154,We are trying our best to be available ,optimism,0.48255079984664917
155,The nature of our Trust is one that really Covid 19 has had little effect on apart from shrinking the donation base and raising the cost of inputs,neutral,0.9195642471313477
156,Our team are still concerned about the impact of covid-19 potentially re-emerging in our community which would result in us stopping our services to families. This is something we consider every day if there is another lockdown. ,caring,0.973251461982727
157,When COVID appeared in NZ and started getting a hold one of the staff reported that their partner had contracted COVID. This made us sit up and take seriously what was happening in the country. We dodged a bullet and kept COVID out. This was through a team of dedicated caring staff.,nervousness,0.6358906626701355
158,"No support from governance board during the 2-month lockdown in 2020. No management support either and board did not fill the gap. No trust now personally in the board. We since have a new manager (as previous left), who is trying to sort out all the issues that arose.",disappointment,0.9383842349052429
159,"The administrative roles have increased and with a very small pool of qualified volunteers on our Committee, we feel ""understaffed"". We are working with Business Mentors currently to identify the strengths we have among our current Committee and the gaps and how to attract suitable people to our volunteer base.",confusion,0.4689847230911255
160,Our church family has become strengthened through the experience - a lot more understanding of each other and appreciate for what the volunteers and paid staff do.,admiration,0.9768084287643433
161,"Fear of job loss, fear of losing the work that has been done to create a community resource. ",fear,0.9895574450492859
162,"We found that during the pandemic and the and changing levels of lockdown restrictions where we had to work from home, created a disconnect of our strong team approach. Not just work-related issues, but sharing stories of our family and home life with our colleagues. Working from home has its advantages in that we can still continue to plan and develop work plans and programmes, but working in isolation from each other was not beneficial to our strong and cohesive team.",realization,0.9626815915107727
163,"It was difficult to be isolated from the community initially however, because of the isolation we have had the time to implement better communication platforms and processes with our members",realization,0.9511190056800842
164,During Covid lockdown my house which had been broken into previously with some frequency was broken into relentlessly for the whole of lockdown. It got very intense during this time period when a lot of people were not working and were instead at home. And I couldn’t take it anymore and sold my house in the Mt and moved towns. This was as much a factor in closing down the charitable trust as lack of funding was. ,neutral,0.4967769980430603
165,"Staff have connections with family and friends overseas. One staff member lost an Uncle to covid in the UK, for example. We are all reflecting about how NZ has managed so well, and community organisations now feel more valued. But there is huge discrepancy in funding - the smaller organisations are being left behind, in parallel to wider society.",admiration,0.4444229304790497
166,Everyone has burnout.,sadness,0.939751148223877
167,Our volunteers enjoyed the opportunity to be at the forefront of helping out our vulnerable members and building the organisation at a time when we had no paid staff member,joy,0.9814643263816833
168,"As our little team was able to work from home, the pandemic had little practical effect, and as for me personally, it enabled me to relocate to stay with a dying family member for the last weeks of her life so Covid had little impact in comparison.",neutral,0.8999752402305603
169,One staff member had to reduce work hours due to anxiety,nervousness,0.884915828704834
170,Supporting a colleague who's elderly parents live in Brazil and they were not able to visit at all due to being on a work visa therefore may not be allowed back into NZ,neutral,0.9833288192749023
171,"Most of us have longer term impacts due to global family members not being in safe countries, there is a constant 'edge' for people being unsure about what might happen next and worry for their families",approval,0.7976556420326233
172,"The worst story was of a woman who, without the support of the friends they had made and would usually see daily at our space attempted suicide twice within a short time span during level 4 lockdown. The best impact was witnessing the level of care shown by others who reached out to each other however they could as they were able. I was very grateful for the $5,000 grant from our government that helped us to reach out to the community by delivering them materials to create with along with comfort and encouragement",gratitude,0.8392214775085449
173,"Some staff seem completely unfazed, while others are, or were, in a continual state of tension and stress through 2020, and we’ve just had to adapt to each other’s perspectives and ways of managing stress. ",realization,0.989965558052063
174,"Last year one of our organisation members was doing her postgrad research. For several months, they were unavailable to the branch as they were swamped with work on the frontline and when they had a spare moment, they were writing their thesis. The secretary took on the chair's duties. Our treasurer's mother died during lockdown, then her teenage daughter gave birth, then their father died - all during the lockdown. Our funding officer is a designer who switched from clothes to making masks which they sold to corporates and gave away to community organisations. Our comms officer is expecting a surprise baby.",neutral,0.4412326216697693
175,"People are weary and uncertainty of COVID; stress levels are up, and people are on edge. ",fear,0.8461989760398865
176,Delighted that we were able to support our staff and continue to deliver our mission through the COVID19 lockdown periods. The flexibility and emotional support we provided to each other was excellent. Quick decision making and sound judgements made clearly to staff helped us enormously.,admiration,0.9206221699714661
177,Lockdown required a much higher level of communication with audience members who responded with support through donating the price of cancelled concert tickets. This also helped generate a higher level of support from core regular audience members.,approval,0.981913149356842
178,The pandemic forced a number of businesses to rethink their approach to delivering services and the way their staff worked. I have seen a number of examples where there was progress initially being made of restructuring to enable these things and then this fell away as businesses regained a sense of normal ,realization,0.9843034744262695
179,"Apart from needing to close our community cottage during lockdown, we have not experienced any impacts",approval,0.5617473125457764
180,"We have not really had a particularly negative experience; in our organization we had our own little bubbles which allowed us to continue to deliver a service. This gave the volunteers a purpose each day rather than being stuck at home. However, our manager did experience stress during the lockdown as they tried to liaise with local civil defence and other originations and encountered disorganization and poor emergency planning.",approval,0.40292903780937195
181,"The Filipino community has been resilient through the pandemic. There were a number that have lost their jobs, but the community has come together to assist them with basic necessities and found jobs for them.",approval,0.5987797379493713
182,"We are in our 4th year of the TEC government funded Numeracy and Literacy wellbeing program for staff which has given us a huge advantage into how our staff are feeling pre-& post covid and the challenges that face. Our program has delivered positive measurable results. We are also very proud that we were able to retain and pay all our staff a full salary during covid, in thanks mainly to the wage subsidy scheme which in our case was 100% used appropriately.",admiration,0.814867377281189
183,Higher anxiety generally.,nervousness,0.9664716720581055
184,Covid19 has demonstrated to us the power of relationships. Especially for our older volunteers they thrive on the friendships and social interaction they get through volunteering for us. While our staff morale was severely affected in 2020 since 1 January 2021 staff morale has increased remarkably and we are very confident about the future. ,optimism,0.9888876080513
185,"The team have definitely experienced higher levels of stress and anxiety - and given that we are a well-resourced organisation where people have job security this is really saying something. I can't imagine what the stress levels would be like for other 'for purpose' organisations who are grappling with increased demand for services, lack of funding etc. ",disappointment,0.35070157051086426
186,We have found that whānau are very grateful for any help we have been able to give. This has translated into more volunteers interested in helping us help others.,gratitude,0.9776903986930847
187,"Those that had to work to ensure others were able to retain their jobs and to keep them paid throughout are still feeling pretty tired and a bit worn out as they haven't had ""a paid holiday"" like the others who could not work from home and who were paid between 80 and 100% of their normal wage.",neutral,0.9493503570556641
188,"I resigned during this period as it was too exhausting and hard to try to reboot what we had built up and others arrived who had different goals, I guess. They weren't really wanting to look at the impact Covid had made and how to build a new strategy.",disappointment,0.9220799803733826
189,Pulling together and communication vital. ,approval,0.81552654504776
190,Being a close-knit organisation from the very start helped us band together and form a contingency plan on short notice when NZ went into lockdown. This enabled us to swiftly create teams that could operate independently during lockdown and ensure our service was not interrupted. ,approval,0.7941977381706238
191,"As a community centre we have been faced with a significant decline in revenue due to lockdown and alert levels. This has impacted particularly on our ECE with families leaving/not returning and taking their children out of care. This has shown there isn't much slack in the system and as we don't have reserves to fall back on, there is a very real risk the organisation may fold.",sadness,0.5658232569694519
192,"Our Organisation has had an Autocratic leader who burnt out due to not sharing jobs with other members of an elected committee. A new committee was elected but all the work fell on one person to hold the Organisation together. However strong leadership skills from that person, are being utilised to bring about a shared workload strategy. ",neutral,0.7270210981369019
193,"As manager, like many others, I put my staff and volunteers needs first. I now have 6 weeks leave and 4 weeks sick pay owing. I still cannot take a long break, as people are still nervous, and stress in the work place is high due to the increased work load. When I take a long weekend, I come back to panic mode - 'Mums away, what do we do' mode. I struggle to teach them it’s okay now.",approval,0.4507828950881958
194,People were burnt out at end of 2020 tired and more defensive. They looked forward to holidays and easing into 2021. The reality they hit the ground running and it hasn't stopped. They are now as tired as they would be at the end of the year. There is more tension in work place relationships,realization,0.8681191205978394
195,"We adjusted to the changing circumstances, more on line events, zoom etc",realization,0.7065991759300232
196,Both our hostel and meals services are essential services with combined client base of 170. At times it was hard to make our clients understand how important it is that everyone takes responsibility for keeping themselves and others as safe as possible.,realization,0.7346093058586121
197,"With our very part time staff working from home and most work done online anyway, there was not much change for us. And being a membership network organisation, we do not offer services or work with individuals.",disapproval,0.7436010837554932
198,"The constant worry of finances- great to have received a grant to help but money had a deadline to be spent with no support after 30th June - like pandemic had miraculously disappeared. The impacts of pandemic are 2-3 years for most not-for-profit groups and whilst we are aware the govt can't print money forever, the crunch time is this next 18 months, almost as bad as previous 12 months. Don't mean to sound like a whing but small organisations are closer to the wall than many realise and this impacts hugely on community wellbeing.",realization,0.9949585795402527
199,I think lot of people and staff were stressed by the pandemic as there was uncertainty everywhere regarding whether the disease will spread & the effect which it will bring their families well as the community. It is like working with an additional burden.,confusion,0.8758948445320129
200,"During last year my workload went through the roof as did stress levels. Consequently, I have developed a heart condition. Stress and workload have since reduced.",neutral,0.9076991677284241
201,God created humans to be relational. To work from home therefore reduces that relational component of our make up so working from home especially for the type of service we provide will not be effective but will affect mental well-being ,sadness,0.3662029504776001
202,"Due to the commitment and support of our organisation as an employer, staff have been protected personally from the worst of the pandemic. However, the stress of working with our members over this period has been very high amongst all our staff due to some very bad employers, especially around the supply of PPE and paying workers the bare minimum. Even with all the Government did, a number of our members suffered great financial hardship and a loss of leave. This was really hard for us to deal with on a daily basis. Post-covid has seen some of these employers make massive profits but refuse to return the leave they have stolen off these workers. ",disapproval,0.5227345824241638
203,"It was hardest on individuals who lived in flatting arrangements or who had unreliable IT or internet at home. Good that we had EA Services, which were used",approval,0.8060426712036133
204,"We are not a village of 5 million ... A village needs to be local with voice and resource and respect ... The tiredness and frustration of the past 18 months is about the white washing , the green washing .... Without a willingness to change a broken system.",disapproval,0.7679109573364258
