Respondent ID,What is your main role within the organisation?,Other role (please specify),What type of organisation do you represent? (Please choose from the list below),Other (please specify),Approximately how many paid staff and/or contractors work with/for your organisation?,Approximately how many volunteers work with your organisation each month?,What is the average number of hours worked by your organisation's volunteers each month?,What was the approximate annual income / operations budget for your organisation for the last financial year?,"Of the following options, which best describes the focus of your organisation's activities or services?",Other (please specify),Please tell us in which country(s) your organisation operates? ,Other (please specify),Region: Northland/Te Tai Tokerau,Region: Auckland/Tāmaki-makau-rau,Region: Waikato,Region: Bay of Plenty/Te Moana-a-Toi,Region: Gisborne/Te Tai Rāwhiti,Region: Hawke's Bay/Te Matau-a-Māui,Region: Taranaki,Region: Manawatū-Whanganui,Region: Wellington/Te Whanga-nui-a-Tara,Region: Tasman/Te Tai-o-Aorere,Region: Nelson/Whakatū,Region: Marlborough/Te Tauihu-o-te-waka,Region: West Coast /Te Tai Poutini,Region: Canterbury/Waitaha,Region: Otago/Ōtākou,Region: Southland/Murihiku,Region: All regions of the North Island/Te Ika-a-Māui,Region: All regions of the South Island/Te Wai Pounamu,Region: All regions of Aotearoa/New Zealand,Region: We don't operate in Aotearoa/New Zealand,Ethnic Groups: New Zealand European/Pakeha/Kiwi,Ethnic Groups: Māori,Ethnic Groups: Samoan,Ethnic Groups: Cook Islands Māori,Ethnic Groups: Tongan,Ethnic Groups: Niuean,Ethnic Groups: Tokelauan,Ethnic Groups: Fijian,Ethnic Groups: Southeast Asian,Ethnic Groups: Chinese,Ethnic Groups: Indian,Ethnic Groups: Middle Eastern/Latin American/African (MELAA),Ethnic Groups: Continental European,Ethnic Groups: Other (Please specify),"As with the general population, the wellbeing of the paid staff and volunteers within the tangata whenua, community and voluntary sector has taken successive blows. Can you please estimate the levels of concern your team have expressed (about the multiple factors listed below) since the beginning of the COVID-19 pandemic? Childcare Concern",Concern Group: Home schooling,Concern Group: Relatives/whānau,Concern Group: Essential supplies,Concern Group: Being infected with COVID-19,Concern Group: Friends/family/whānau getting infected,Concern Group: Keeping job,Concern Group: Personal finances,Concern Group: Any exposure to COVID-19,Concern Group: Supervisor support,Concern Group: Increased workload since COVID-19 restrictions began,Concern Group: Digital technology skills,Concern Group: Our digital resources,Concern Group: Lack of funding/resources for things I wanted our organisation to do,Concern Group: Other concerns (please specify),Are your funding/revenue levels for this past 12 months different from the year previous? (Please show us on the scale below),"If you had an increase or decrease in revenue (related to COVID-19) in the last 12 months, please estimate, in dollar terms, how much you expect it to change over the next 12 months. Estimated funding level for previous year:",Estimated funding level for coming year:,To what level has your service delivery changed since pre-COVID-19 (March 2020)? (In terms of cuts or increases),Can you please tell us the main reasons for these changes in service delivery?,What types of financial/non-financial support did your organisation receive since the beginning of COVID-19? (Please choose all that apply) None of the above,Type of Financial/Non-financial Support: Government COVID-19 wage subsidy scheme,Type of Financial/Non-financial Support: Government COVID-19 small business cashflow scheme,Type of Financial/Non-financial Support: Other Government COVID-19 funding,Type of Financial/Non-financial Support: New funding sources,Type of Financial/Non-financial Support: Voluntary support,Type of Financial/Non-financial Support: Donated goods or services,Type of Financial/Non-financial Support: Other (please specify),"Based on your organisation's present financial reserves, approximately how long can you maintain your current levels of staff and/or service delivery?",How Long Financial Reserves: Other (please specify),Five Main Challenges: Ensuring sufficient revenue to maintain viability,Five Main Challenges: Being able to pay our staff,Five Main Challenges: Changing our service provision to meet public health criteria,Five Main Challenges: Meeting the needs of the people we support,Five Main Challenges: Ensuring our staff and volunteers are well supported,Five Main Challenges: Developing new service offerings,Five Main Challenges: Loss of volunteers,Five Main Challenges: Meeting levels of work required,Five Main Challenges: Other (please specify),Five Opportunities or Personal Outcomes: Increasing our volunteer base,Five Opportunities or Personal Outcomes: Improving our profile,Five Opportunities or Personal Outcomes: Greater appreciation for and recognition of our work,Five Opportunities or Personal Outcomes: New ways of connecting with funders and/or supporters,Five Opportunities or Personal Outcomes: Working closer with other organisations for a common good,Five Opportunities or Personal Outcomes: Delivering new types of services,Five Opportunities or Personal Outcomes: Faster decision making,Five Opportunities or Personal Outcomes: Longer contracts or funding agreements,Five Opportunities or Personal Outcomes: Being more flexible and adjusting our services,Five Opportunities or Personal Outcomes: Better business continuity planning,Five Opportunities or Personal Outcomes: Options around where and how we work,Five Opportunities or Personal Outcomes: No new opportunities or positive outcomes,Five Opportunities or Personal Outcomes: Other (please specify),Can you please tell us your organisation's current key priorities and/or concerns?,Non Financial Support your Organisation Needs: More volunteers,Non Financial Support your Organisation Needs: HR support and advice,Non Financial Support your Organisation Needs: Digital technology,Non Financial Support your Organisation Needs: Legal obligations,Non Financial Support your Organisation Needs: Grant writing,Non Financial Support your Organisation Needs: Fundraising,Non Financial Support your Organisation Needs: Resources to manage volunteers,Non Financial Support your Organisation Needs: Governance,Non Financial Support your Organisation Needs: Leadership,Non Financial Support your Organisation Needs: Innovation and strategic advice,Non Financial Support your Organisation Needs: Marketing and communications,Non Financial Support your Organisation Needs: Staff training,Non Financial Support your Organisation Needs: Support to connect and collaborate with others,Non Financial Support your Organisation Needs: Other (please specify),Adjustments: Reduced number of paid staff,Adjustments: Reduced staff wages/salaries,Adjustments: Reduced number of volunteers,Adjustments: Increased volunteer support,Adjustments: Increased/restored wages/salaries,Adjustments: Increased number of paid staff,Adjustments: Made no changes,Adjustments: Other (please specify),Ways of Operating Changes: Reduced or stopped some services,Ways of Operating Changes: Seeking new funding sources,Ways of Operating Changes: Delivering more remote online or phone services,Ways of Operating Changes: Developing new face-to-face service offerings,Ways of Operating Changes: Reducing costs to users,Ways of Operating Changes: Increasing costs to users,"Ways of Operating Changes: Changing our organisation's purpose, rules and/or approaches",Ways of Operating Changes: No changes,Can you give us some examples of other innovations and changes you have made or adopted?,How confident are you that your organisation will be still operating in six months time?,"What sorts of changes do you think are needed to strengthen the tangata whenua, community and voluntary sector in the future? Collaboration between organisations","What sorts of changes do you think are needed to strengthen the tangata whenua, community and voluntary sector in the future? Sector wide leadership to provide voice and influence","What sorts of changes do you think are needed to strengthen the tangata whenua, community and voluntary sector in the future? Strengthening financial and management knowledge in the sector","What sorts of changes do you think are needed to strengthen the tangata whenua, community and voluntary sector in the future? Strengthening governance knowledge and skills in the sector","What sorts of changes do you think are needed to strengthen the tangata whenua, community and voluntary sector in the future? Access to information and data in one place","What sorts of changes do you think are needed to strengthen the tangata whenua, community and voluntary sector in the future? Funding to cover salaries and operational costs","What sorts of changes do you think are needed to strengthen the tangata whenua, community and voluntary sector in the future? Digital marketing and online promotion","What sorts of changes do you think are needed to strengthen the tangata whenua, community and voluntary sector in the future? Using online tools","What sorts of changes do you think are needed to strengthen the tangata whenua, community and voluntary sector in the future? Delivering services digitally","What sorts of changes do you think are needed to strengthen the tangata whenua, community and voluntary sector in the future? Community-led development","What sorts of changes do you think are needed to strengthen the tangata whenua, community and voluntary sector in the future? Mergers of organisations","What sorts of changes do you think are needed to strengthen the tangata whenua, community and voluntary sector in the future? None of the above","What sorts of changes do you think are needed to strengthen the tangata whenua, community and voluntary sector in the future? Other (Please specify).",What are the best things from the COVID-19 experience that will help to maintain your organisation? (please pick from the list below) None of the above,What are the best things from the COVID-19 experience that will help to maintain your organisation? (please pick from the list below) Relationships we established,What are the best things from the COVID-19 experience that will help to maintain your organisation? (please pick from the list below) Being nimble and flexible,"What are the best things from the COVID-19 experience that will help to maintain your organisation? (please pick from the list below) Using technology to connect, communicate and deliver services",What are the best things from the COVID-19 experience that will help to maintain your organisation? (please pick from the list below) Working collectively with other organisations for a common good,What are the best things from the COVID-19 experience that will help to maintain your organisation? (please pick from the list below) Locally led decision-making about where resources are needed,What are the best things from the COVID-19 experience that will help to maintain your organisation? (please pick from the list below) Strengthening local relationships,What are the best things from the COVID-19 experience that will help to maintain your organisation? (please pick from the list below) Stronger advocacy to government,What are the best things from the COVID-19 experience that will help to maintain your organisation? (please pick from the list below) Stronger local leadership,What are the best things from the COVID-19 experience that will help to maintain your organisation? (please pick from the list below) Greater trust,What are the best things from the COVID-19 experience that will help to maintain your organisation? (please pick from the list below) Sharing knowledge,What are the best things from the COVID-19 experience that will help to maintain your organisation? (please pick from the list below) Better use of data,What are the best things from the COVID-19 experience that will help to maintain your organisation? (please pick from the list below) Options for where staff and volunteers work,What are the best things from the COVID-19 experience that will help to maintain your organisation? (please pick from the list below) Other (please specify),"Can you please give us an example of collaboration, sharing, partnerships and/or strategic decisions your organisation has made with other organisations, groups and/or government departments (since the beginning of the COVID-19 pandemic)?","The COVID-19 pandemic has had multiple structural/operational/financial impacts upon our tangata whenua, community and voluntary organisations in Aotearoa/New Zealand. That considered, the pandemic may have also had impacts on the wellbeing and emotional/morale status and stress levels of people in these organisations. Can you tell us a short story about your experiences?",Is there anything else you would like to share with us or comment on?,We seek your permission to include your anonymised responses in our dataset.
12817983348,Kaihautū/Trustee,,Charitable Trust,,11-20 people,6-10 volunteers,61,"$100,000-$124,999",Community and social services,,Aotearoa/New Zealand only,,,,Waikato,,,,,,,,,,,,,,,,,,New Zealand European/Pakeha/Kiwi,Māori,Samoan,Cook Islands Māori,Tongan,Niuean,Tokelauan,Fijian,Southeast Asian,Chinese,Indian,Middle Eastern/Latin American/African (MELAA),Continental European,,N/A or not concerned,N/A or not concerned,Extremely concerned,Somewhat concerned,Somewhat concerned,Somewhat concerned,N/A or not concerned,N/A or not concerned,Somewhat concerned,N/A or not concerned,Quite a bit concerned,Somewhat concerned,Quite a bit concerned,Extremely concerned,,25% or less decline,,,Small cuts,To save money,,Government COVID-19 wage subsidy scheme,,Other Government COVID-19 funding,,Voluntary support,,Community hosted a fundraiser for us,Six to twelve months,,Ensuring sufficient revenue to maintain viability,,Changing our service provision to meet public health criteria,,,Developing new service offerings,Loss of volunteers,Meeting levels of work required,,,Improving our profile,Greater appreciation for and recognition of our work,New ways of connecting with funders and/or supporters,,Delivering new types of services,,,,Better business continuity planning,,,,Competing for funding while delivering quality services,More volunteers,,,,,Fundraising,,,,,,,Support to connect and collaborate with others,,,,,,,,Made no changes,,,,,,,,,,We have added value to our social enterprise service offerings to try to grow our revenue base to better serve the community. We have introduced a text messaging system to get information to our community. We have worked on our IT so that we are better able to work remotely.,Fairly confident,Collaboration between organisations,,,,,Funding to cover salaries and operational costs,Digital marketing and online promotion,,,Community-led development,,,,,,,,,Locally led decision-making about where resources are needed,Strengthening local relationships,,,Greater trust,,,Options for where staff and volunteers work,,,"Some volunteers, e.g., trustees run their own businesses. It has been hard for them to focus on pivoting the charity while also taking care of their own businesses and family impact. It is a hard juggling act as we know our services are needed. Also, funders are increasingly concentrating their funding on popular segments of the charitable sector. If a charity does not have the opportunity to promote itself and get in the news then it struggles to compete for funding. Feels like in time the small community-based charity in, for example, rural areas will be muscled out for funding altogether by the big players.",,I agree to the inclusion of my responses
12817796230,Board Member,,Voluntary organisation,,1-5 people,6-10 volunteers,8,"$50,000-$74,999",Disability services,,Aotearoa/New Zealand only,,,,,,,,,,,,,,,,,,,,All regions of Aotearoa/New Zealand,,New Zealand European/Pakeha/Kiwi,Māori,,,,,,,,,Indian,Middle Eastern/Latin American/African (MELAA),,We work with anyone who needs us. I have identified the most common,Somewhat concerned,N/A or not concerned,Extremely concerned,Extremely concerned,Extremely concerned,Extremely concerned,Somewhat concerned,Quite a bit concerned,Extremely concerned,N/A or not concerned,Quite a bit concerned,Extremely concerned,N/A or not concerned,N/A or not concerned,,50% decline,,,Small cuts,,,Government COVID-19 wage subsidy scheme,,,,Voluntary support,,,More than one year,,Ensuring sufficient revenue to maintain viability,,Changing our service provision to meet public health criteria,Meeting the needs of the people we support,,,,,,,,Greater appreciation for and recognition of our work,New ways of connecting with funders and/or supporters,,Delivering new types of services,,,Being more flexible and adjusting our services,Better business continuity planning,,,,Funding we are competing with many other organisations. Many funders are no longer giving as much money or have ceased to give funding and street appeals are becoming more challenging due to people no longer carrying cash. ,More volunteers,,Digital technology,,,Fundraising,,,,,,Staff training,,,Reduced number of paid staff,,,,,,,We had to restructure and make a staff member redundant,,Seeking new funding sources,Delivering more remote online or phone services,,,,,,,Completely confident,Collaboration between organisations,,Strengthening financial and management knowledge in the sector,Strengthening governance knowledge and skills in the sector,,Funding to cover salaries and operational costs,Digital marketing and online promotion,Using online tools,,Community-led development,,,,,Relationships we established,Being nimble and flexible,"Using technology to connect, communicate and deliver services",,,,,,Greater trust,Sharing knowledge,,,,,,,I agree to the inclusion of my responses
12817658744,Other role (please specify),Secretary/treasurer,Charitable Trust,,No paid people,6-10 volunteers,28,"$0-$24,999",Kaumātua/Elderly Services,,Aotearoa/New Zealand only,,,,,,,,,,,Tasman/Te Tai-o-Aorere,,,,,,,,,,,,,,,,,,,,,,,,Any individual who needs to use our services,N/A or not concerned,N/A or not concerned,Quite a bit concerned,Quite a bit concerned,Quite a bit concerned,Quite a bit concerned,N/A or not concerned,N/A or not concerned,Somewhat concerned,N/A or not concerned,N/A or not concerned,N/A or not concerned,N/A or not concerned,N/A or not concerned,,25% or less decline,"8,136","7,500",Same level of services,Our service has remained the same.,None of the above,,,,,,,,Other (please specify),We will continue to provide the same services to our community.,,,,,,,,,"We have continued without change, providing a transport service to those requiring it.",,,,,,,,,,,,No new opportunities or positive outcomes,,Providing a transport service for those in need who are unable for whatever reason to attend medical appointments etc outside our area.,,,,,,,,,,,,,,None ,,,,,,,Made no changes,,,,,,,,,No changes,,Completely confident,,,,,Access to information and data in one place,,,,,,,,,None of the above,,,,,,,,,,,,,,,Our service did not operate during lockdown. We stayed home and stayed safe.,,I agree to the inclusion of my responses
12817570468,Board Member,,Incorporated society,,No paid people,6-10 volunteers,25,"$25,000-$49,999","Culture, arts and heritage",,Aotearoa/New Zealand and other country(s),,,,,,,,,,,,,,,,,,,,All regions of Aotearoa/New Zealand,,New Zealand European/Pakeha/Kiwi,Māori,Samoan,Cook Islands Māori,,,,Fijian,,Chinese,Indian,Middle Eastern/Latin American/African (MELAA),Continental European,,N/A or not concerned,Quite a bit concerned,Somewhat concerned,Somewhat concerned,Extremely concerned,Extremely concerned,Somewhat concerned,Quite a bit concerned,Quite a bit concerned,N/A or not concerned,Extremely concerned,Somewhat concerned,Somewhat concerned,Quite a bit concerned,,75% decline,,,Small cuts,Less $$ in so spent less,None of the above,,,,,,,,More than one year,,,,Changing our service provision to meet public health criteria,Meeting the needs of the people we support,Ensuring our staff and volunteers are well supported,Developing new service offerings,,Meeting levels of work required,,,,Greater appreciation for and recognition of our work,,Working closer with other organisations for a common good,,,,,,Options around where and how we work,,,Musicians have not performed for some time and to get them back performing.,,,,,,Fundraising,,,,,,,,,,,,,,,Made no changes,,,,Delivering more remote online or phone services,,,,,,Zoom meetings Zoom rehearsals,Completely confident,,,,,,,,,,,,None of the above,,,,,"Using technology to connect, communicate and deliver services",,,,,,,,,,,These remained the same,,,I agree to the inclusion of my responses
12817553222,Komiti Kaiwhakahaere Mema/Executive Committee member,,Charitable Trust,,No paid people,More than 50 volunteers,200,"$50,000-$74,999","Culture, arts and heritage",,Aotearoa/New Zealand only,,,,Waikato,,,,,,,,,,,,,,,,,,New Zealand European/Pakeha/Kiwi,Māori,Samoan,Cook Islands Māori,Tongan,Niuean,Tokelauan,Fijian,Southeast Asian,Chinese,Indian,Middle Eastern/Latin American/African (MELAA),Continental European,,N/A or not concerned,N/A or not concerned,Somewhat concerned,Somewhat concerned,Extremely concerned,Extremely concerned,N/A or not concerned,N/A or not concerned,Extremely concerned,N/A or not concerned,N/A or not concerned,N/A or not concerned,N/A or not concerned,Quite a bit concerned,,No change in funding/revenue,,,Small cuts,,None of the above,,,,,,,,More than one year,,Ensuring sufficient revenue to maintain viability,,,Meeting the needs of the people we support,Ensuring our staff and volunteers are well supported,,,,,,Improving our profile,,New ways of connecting with funders and/or supporters,,,Faster decision making,,,,Options around where and how we work,,,,,HR support and advice,,,,Fundraising,,,,,Marketing and communications,,,,,,,Increased volunteer support,,,,,,Seeking new funding sources,,,,,,,,Completely confident,Collaboration between organisations,,,,,Funding to cover salaries and operational costs,,,,,Mergers of organisations,,,,,Being nimble and flexible,,,,Strengthening local relationships,,,Greater trust,,,,,,,,I agree to the inclusion of my responses
12816988086,Service provider,,Māori Health Provider,,21-30 people,11-20 volunteers,,"$25,000-$49,999",Hauora/Health,,Aotearoa/New Zealand only,,,,,,,,,,Wellington/Te Whanga-nui-a-Tara,,,,,,,,,,,,,,,,,,,,,,,,,All of the above,Quite a bit concerned,Quite a bit concerned,Quite a bit concerned,Quite a bit concerned,Quite a bit concerned,Quite a bit concerned,N/A or not concerned,Quite a bit concerned,N/A or not concerned,N/A or not concerned,N/A or not concerned,N/A or not concerned,N/A or not concerned,N/A or not concerned,,No change in funding/revenue,,,Moderate increases,"Making sure that our Elderly are well look after, and the community and for this to happen we had to have a lot more ",,Government COVID-19 wage subsidy scheme,,,,,,"To awhi whanau and their needs as in essentials e.g.: Power, ",I'm not sure,,Ensuring sufficient revenue to maintain viability,Being able to pay our staff,Changing our service provision to meet public health criteria,Meeting the needs of the people we support,Ensuring our staff and volunteers are well supported,Developing new service offerings,,Meeting levels of work required,,Increasing our volunteer base,Improving our profile,Greater appreciation for and recognition of our work,New ways of connecting with funders and/or supporters,Working closer with other organisations for a common good,Delivering new types of services,Faster decision making,Longer contracts or funding agreements,Being more flexible and adjusting our services,Better business continuity planning,Options around where and how we work,,,Kaumatua ( Elderly) Health needs Staff and their/our health and wellbeing understanding our communities/or organizations needs and wants,,HR support and advice,Digital technology,,,,Resources to manage volunteers,,,Innovation and strategic advice,,Staff training,Support to connect and collaborate with others,,,,,,Increased/restored wages/salaries,,,,,,Delivering more remote online or phone services,Developing new face-to-face service offerings,Reducing costs to users,Increasing costs to users,"Changing our organisation's purpose, rules and/or approaches",,,Completely confident,,,,,,,,,,,,None of the above,,,Relationships we established,Being nimble and flexible,"Using technology to connect, communicate and deliver services",Working collectively with other organisations for a common good,Locally led decision-making about where resources are needed,Strengthening local relationships,Stronger advocacy to government,Stronger local leadership,Greater trust,Sharing knowledge,Better use of data,Options for where staff and volunteers work,,We have a needs assessment and then get our staff to put plans in place to meet our whanau and their needs,This has through family harm and the whanau wellbeing as well as financial struggles ,,I agree to the inclusion of my responses
12817365452,Senior manager,,Charitable Trust,,1-5 people,21-50 volunteers,200,"$75,000-$99,999",Other (please specify),"Community centre for all, educating, support and connecting",Aotearoa/New Zealand only,,,,,,,,,Manawatū-Whanganui,,,,,,,,,,,,,New Zealand European/Pakeha/Kiwi,Māori,,Cook Islands Māori,,,,,,Chinese,,,,,N/A or not concerned,N/A or not concerned,Extremely concerned,Somewhat concerned,Extremely concerned,Extremely concerned,Extremely concerned,Extremely concerned,Extremely concerned,Somewhat concerned,Extremely concerned,Extremely concerned,Quite a bit concerned,Extremely concerned,,25% increase,"100,000","80,000",Same level of services,"Our service delivery has increased since Covid as more people want to connect. However, we expect a cut back on grants received which will change that.",,Government COVID-19 wage subsidy scheme,,Other Government COVID-19 funding,,,,,Two to three months,,Ensuring sufficient revenue to maintain viability,,,Meeting the needs of the people we support,Ensuring our staff and volunteers are well supported,Developing new service offerings,Loss of volunteers,,,,Improving our profile,,,,Delivering new types of services,,,,,,,,Funding is our biggest concern to maintain the level of service we provide. With increased demand we are stretched and staff volunteer more time than ever. We foresee a bleak future with funding meaning losing staff.,More volunteers,,,,Grant writing,Fundraising,Resources to manage volunteers,Governance,Leadership,,Marketing and communications,,,,,,,,,,Made no changes,,,,,,,,,No changes,,Not confident,,,Strengthening financial and management knowledge in the sector,Strengthening governance knowledge and skills in the sector,,Funding to cover salaries and operational costs,,,,,,,,,Relationships we established,Being nimble and flexible,,,,,,,,,,,,Partnered with Senior Net to provide digital literacy to seniors. Added more groups to our community centre in partnership with the community.,"Our seniors are more anxious about their whanau and well-being scared of another lockdown. However, it has also made a lot more people realise the value in connecting to each other.",,I agree to the inclusion of my responses
12817239803,Board Member,,Charitable Trust,,No paid people,1-5 volunteers,8,"$0-$24,999",Hauora/Health,,Aotearoa/New Zealand only,,,,Waikato,,,,,,,,,,,,,,,,,,,Māori,,,,,,,,,,,,,N/A or not concerned,Somewhat concerned,Extremely concerned,Somewhat concerned,Extremely concerned,Extremely concerned,Extremely concerned,Extremely concerned,Extremely concerned,Quite a bit concerned,Somewhat concerned,Somewhat concerned,Extremely concerned,Extremely concerned,,100% or more decline,"6,000","6,000",Same level of services,,None of the above,,,,,,,,Six to twelve months,,Ensuring sufficient revenue to maintain viability,,,Meeting the needs of the people we support,Ensuring our staff and volunteers are well supported,Developing new service offerings,Loss of volunteers,Meeting levels of work required,,,,,,,,,,,,,No new opportunities or positive outcomes,,Weekly marae-based GP service for Māori,More volunteers,HR support and advice,Digital technology,,Grant writing,,Resources to manage volunteers,,Leadership,Innovation and strategic advice,Marketing and communications,,Support to connect and collaborate with others,,,,,,,,Made no changes,,,,,,,,,No changes,,Not confident,Collaboration between organisations,Sector wide leadership to provide voice and influence,Strengthening financial and management knowledge in the sector,Strengthening governance knowledge and skills in the sector,Access to information and data in one place,Funding to cover salaries and operational costs,Digital marketing and online promotion,Using online tools,Delivering services digitally,Community-led development,,,There are NGO's and contract funding for services in our community which are not being delivered but the benefits are not going to where the need is. Our Iwi Hauora is receiving funding but I can't ,,Relationships we established,Being nimble and flexible,,,,,,,,,,,,Our organisation partnered with a newly established entity who provided education support and information about Covid and they also provided food for our kaumatua,"The funders need to look at the people they provide funding to. We had Māori organisations from Hamilton and Huntly providing care packs and food for our iwi, hapū, marae and whaanaunga. The very ones funded to do this mahi stayed home, stockpiled the hygiene packs and did little to support our people when they needed it. Tour Māori Hauora organisation practices nepotism and little care for our people. We had 2 brave ladies come into our rohe, one was whānau and the other was from another iwi. They did more for our people than our own iwi Hauora. Aroha atu for the negative whakaaro but it's frustrating when I observe kaupapa Māori organisations abuse their position of trust and privilege for their own profit and gain. The generosity of the 2 ladies who came to tautoko our iwi was amazing but sadly they have moved on because of jealousy from a tiny minority of the very people they helped out. ",,I agree to the inclusion of my responses
12816915804,Administration person,,Charitable Trust,,1-5 people,6-10 volunteers,12,"$50,000-$74,999",Community and social services,,Aotearoa/New Zealand only,,,,,,,,Taranaki,,,,,,,,,,,,,,New Zealand European/Pakeha/Kiwi,Māori,Samoan,Cook Islands Māori,Tongan,Niuean,Tokelauan,Fijian,Southeast Asian,Chinese,Indian,Middle Eastern/Latin American/African (MELAA),Continental European,,N/A or not concerned,N/A or not concerned,Somewhat concerned,N/A or not concerned,Somewhat concerned,Somewhat concerned,N/A or not concerned,N/A or not concerned,N/A or not concerned,N/A or not concerned,Quite a bit concerned,N/A or not concerned,N/A or not concerned,Somewhat concerned,,No change in funding/revenue,,,Same level of services,,,Government COVID-19 wage subsidy scheme,,,,,,,Two to three months,,Ensuring sufficient revenue to maintain viability,Being able to pay our staff,,Meeting the needs of the people we support,,Developing new service offerings,Loss of volunteers,,,,Improving our profile,Greater appreciation for and recognition of our work,New ways of connecting with funders and/or supporters,,,,,,,,No new opportunities or positive outcomes,,Supporting social services in our community by providing space to work from,,,,,,,,,,,Marketing and communications,Staff training,Support to connect and collaborate with others,,,,,,,,Made no changes,,,,,,,,,No changes,,Completely confident,Collaboration between organisations,,Strengthening financial and management knowledge in the sector,Strengthening governance knowledge and skills in the sector,,,,,,Community-led development,,,,,,,,,Locally led decision-making about where resources are needed,Strengthening local relationships,,,,Sharing knowledge,,,,,Organisations are still dealing with a rise in mental health issues due somewhat to Covid-19,,I agree to the inclusion of my responses
12816930587,Chief Executive or Executive Director,,Charitable Trust,,21-30 people,1-5 volunteers,10,"$1,000,000-$1,999,999",Community and social services,,Aotearoa/New Zealand only,,,,,,,,,,,,,,,,Otago/Ōtākou,,,,,,New Zealand European/Pakeha/Kiwi,Māori,Samoan,Cook Islands Māori,Tongan,Niuean,Tokelauan,Fijian,Southeast Asian,Chinese,Indian,Middle Eastern/Latin American/African (MELAA),Continental European,,Somewhat concerned,N/A or not concerned,Somewhat concerned,Somewhat concerned,Somewhat concerned,Somewhat concerned,Somewhat concerned,Somewhat concerned,Somewhat concerned,Somewhat concerned,Quite a bit concerned,Somewhat concerned,N/A or not concerned,Extremely concerned,,No change in funding/revenue,,"168,000",Moderate increases,Needs - pure and simple - have grown in the community we work in. We are seeing younger referrals which means also working more closely with  whānau (our services I focused on 11- to 18-year-olds with multiple needs),,,,Other Government COVID-19 funding,,,Donated goods or services,,Four to five months,,Ensuring sufficient revenue to maintain viability,Being able to pay our staff,,Meeting the needs of the people we support,Ensuring our staff and volunteers are well supported,,,Meeting levels of work required,,,,,,Working closer with other organisations for a common good,,,,Being more flexible and adjusting our services,,Options around where and how we work,,,Funding - we are being challenged by one of our main funders because we are not a tangata whenua service. So even though our numbers are higher than the funder has estimated we are not getting any support to manage that - so the begging bowl is out and we have to go to the goodwill of the community to support us - but young people don't attract as much philanthropic funding as other things like hospice and cancer in this community,,,,,Grant writing,Fundraising,,,,,,,,,,,,,,Increased number of paid staff,,Held and this year running a deficit budget to continue to meet need,,Seeking new funding sources,,,,,,,,Fairly confident,Collaboration between organisations,Sector wide leadership to provide voice and influence,,,,Funding to cover salaries and operational costs,,,,Community-led development,,,,,,Being nimble and flexible,"Using technology to connect, communicate and deliver services",Working collectively with other organisations for a common good,,Strengthening local relationships,Stronger advocacy to government,,,Sharing knowledge,Better use of data,Options for where staff and volunteers work,,We have a collaboration with nine other agencies to develop an integrated approach to our work; taking in newcomers to the sector as well as students on placement to build a connected community including government agencies,"In our case we had taken in a new group of staff, mainly new grads, right before lockdown. The team building and knowledge development around our whakapapa and practice was probably lost in the time that people were working from home. That has impacted on the team dynamic and has taken some time to re build. ",,I agree to the inclusion of my responses
